gaster|gaster|gaster|VASTARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
genoillieres|genoillieres|genoilliere|GENUCULUM||NOUN||Fem,Plur|g,p,v
gent|gent|gent2|GENITUS||ADJ||Fem,Sing|g,p,v
gentement|gentement|gentement|GENITUS||ADV||Man|g,p,v
gentil|gentil|gentil|GENTILIS||ADJ||Masc,Sing,Nom|g,p,v
genz|genz|gent1|GENS||NOUN||Fem,Plur|g,p,v
gete|gete|jeter|JACTARE||VERB||Fin,Ind,Pres,Act,Trans,3,Sing|g,p,v
getent|getent|jeter|JACTARE||VERB||Fin,Ind,Pres,Act,Trans,3,Plur|g,p,v
geter|geter|jeter|JACTARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
geterent|geterent|jeter|JACTARE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|g,p,v
getoient|getoient|jeter|JACTARE||VERB||Fin,Ind,Imp,Act,Trans,3,Plur|g,p,v
glus|glus|glu|GLUTEN||NOUN||Masc,Sing,Acc|g,p,v
glut|glut|glu|GLUTEN||NOUN||Masc,Sing,Acc|g,p,v
gluz|gluz|glu|GLUTEN||NOUN||Masc,Plur,Acc|g,p,v
goutee|goutee|goté1|GUTTA||ADJ||Fem,Sing|g,p,v
grace|grace|grace|GRATIA||NOUN||Fem,Sing|g,p,v
grament|grament|granment|GRANDIS||ADV|||g,p,v
grandismes|grandismes|grant|GRANDIS||ADJ||Masc,Plur,Acc,Abs|g,p,v
grandor|grandor|grandor|GRANDIS||NOUN||Fem,Sing|g,p,v
grant|grant|grant|GRANDIS||ADJ||Masc,Sing,Nom|g,p,v
grant|grant1|grant|GRANDIS||ADJ||Masc,Sing,Acc|g,p,v
grant|grant4|grant|GRANDIS||ADJ||Fem,Sing|g,p,v
grant|grant5|grant|GRANDIS||ADJ||Fem,Plur|g,p,v
greignor|greignor|graignor|GRANDIOR||ADJ||Masc,Sing,Acc,Cmp|g,p,v
greignor|greignor1|graignor|GRANDIOR||ADJ||Fem,Sing,Cmp|g,p,v
grepirons|grepirons|guerpir|*WERPJAN||VERB||Fin,Ind,Fut,Act,Trans,1,Plur|g,p,v
grese|grese|Grèce|||PROPN||Fem,Sing|g,p,v
gresoi|gresoi|gregois|GRAECUS||ADJ|Noun|Masc,Plur,Acc|g,p,v
gresois|gresois2|gregois|GRAECUS||ADJ|Noun|Masc,Plur,Nom|g,p,v
grief|grief|grief|GRAVIS||ADJ||Fem,Plur|g,p,v
grieve|grieve|grever|GRAVARE||VERB||Fin,Ind,Pres,Act,Intr,3,Sing|g,p,v
gris|gris|gris|*GRîS||NOUN||Masc,Sing,Acc|g,p,v
gré|gré|gré2|GRATUS||NOUN||Masc,Sing,Acc|g,p,v
gueres|gueres|gaire|*WAIGARO||ADV|||g,p,v
guerre|guerre|guerre|*WERRA||NOUN||Fem,Sing|g,p,v
guie|guie|guiier|*WîTAN||VERB||Fin,Ind,Pres,Act,Trans,3,Sing|g,p,v
guise|guise|guise|*WîSA||NOUN||Fem,Sing|g,p,v
guises|guises|guise|*WîSA||NOUN||Fem,Plur|g,p,v
haine|haine|häine| *HATJAN||NOUN||Fem,Sing|g,p,v
hardiement|hardiement|hardement1|*HARDJAN||ADV||Man|g,p,v
haste|haste|haste2|*HAIST||NOUN||Fem,Sing|g,p,v
haster|haster|haster|*HAIST||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
haï|haï|äi|HA||INTJ|||g,p,v
henemis|henemis|enemi|INIMICUS||NOUN||Masc,Plur,Acc|g,p,v
hengniment|hengniment|oignement|UNGUERE||NOUN||Masc,Sing,Acc|g,p,v
henor|henor|onor|HONOS||NOUN||Masc,Sing,Acc|g,p,v
herbergia|herbergia|herbergier|*HARIBERGôN||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
hercules|hercules|Hercule|||PROPN||Masc,Sing,Nom|g,p,v
hercules|hercules1|Hercule|||PROPN||Masc,Sing,Acc|g,p,v
herculez|herculez|Hercule|||PROPN||Masc,Sing,Nom|g,p,v
hermine|hermine|ermine|ARMENIUS||NOUN||Fem,Sing|g,p,v
hermines|hermines|ermine|ARMENIUS||NOUN||Fem,Plur|g,p,v
herraëment|herraëment|erranment|ITERARE1||ADV|||g,p,v
herrerent|herrerent|errer2|ITERARE1||VERB||Fin,Ind,Past,Act,Intr,3,Plur|g,p,v
hiaume|hiaume|heaume|*HELM||NOUN||Masc,Sing,Acc|g,p,v
hiaumes|hiaumes|heaume|*HELM||NOUN||Masc,Sing,Acc|g,p,v
hideus|hideus|hisdos|||ADJ||Masc,Sing,Nom|g,p,v
ho|ho|avuec|AB HOC||ADP|||g,p,v
hoblié|hoblié|oblïer |*OBLITARE||VERB|compTens|Ind,Part,Past,MWEs|g,p,v
hocira|hocira|ocire|OCCIDERE||VERB||Fin,Ind,Fut,Act,Trans,3,Sing|g,p,v
hocire|hocire|ocire|OCCIDERE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
hocist|hocist|ocire|OCCIDERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
hoel|hoel|ueil|OCULUS||NOUN||Masc,Plur,Acc|g,p,v
hoels|hoels|ueil|OCULUS||NOUN||Masc,Plur,Acc|g,p,v
hoetes|hoetes|Hoetes|||PROPN||Masc,Sing,Nom|g,p,v
hoetes|hoetes1|Hoetes|||PROPN||Masc,Sing,Acc|g,p,v
hofrant|hofrant|ofrir|OFFERRE||VERB||Ind,Ger,Pres,Act,Trans|g,p,v
hofrirent|hofrirent|ofrir|OFFERRE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|g,p,v
hognerais|hognerais|hognier|*HAUNJAN||VERB||Fin,Ind,Fut,Act,Trans,2,Sing|g,p,v
hoir|hoir|oir|HERES||NOUN||Masc,Sing,Acc|g,p,v
home|home|ome|HOMO||NOUN||Masc,Sing,Nom|g,p,v
homes|homes|ome|HOMO||NOUN||Masc,Plur,Nom|g,p,v
homes|homes1|ome|HOMO||NOUN||Masc,Plur,Acc|g,p,v
homes|homes2|ome|HOMO||NOUN||Masc,Sing,Nom|g,p,v
honblement|honblement|umblement|HUMILIS||ADV||Man|g,p,v
honcle|honcle|oncle|AVUNCULUS||NOUN||Masc,Sing,Acc|g,p,v
hondes|hondes|onde|UNDA||NOUN||Fem,Plur|g,p,v
honerés|honerés|onorer|HONORQRE||VERB|Adj|Ind,Part,Past,Sing,Masc|g,p,v
honis|honis|honir|*HAUNJAN||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
honor|honor|onor|HONOS||NOUN||Masc,Sing,Acc|g,p,v
honora|honora|onorer|HONORARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
honorast|honorast|onorer|HONORARE||VERB||Fin,Sub,Imp,Act,Trans,3,Sing|g,p,v
honoree|honoree|onorer|HONORARE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
honoreement|honoreement|onoreement|HONORARE||ADV||Man|g,p,v
honorer|honorer|onorer|HONORARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
honorés|honorés|onorer|HONORARE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
honorés|honorés1|onorer|HONORARE||VERB||Fin,Ind,Pres,Act,Trans,2,Plur|g,p,v
honte|honte|honte|*HAUNIþA||NOUN||Fem,Sing|g,p,v
honteusement|honteusement|hontosement|*HAUNIþA||ADV||Man|g,p,v
hor|hor|or4|HORA||ADV||Tim|g,p,v
hor|hor1|or1|AURUM||NOUN||Masc,Sing,Acc|g,p,v
hore|hore|or4|HORA||ADV||Tim|g,p,v
horent|horent|avoir|HABERE||VERB||Fin,Ind,Pres,Act,Trans,3,Plur|g,p,v
horent|horent1|avoir|HABERE||VERB|auxTens|Fin,Ind,Past,3,Plur,MWEs|g,p,v
horient|horient|orïent|ORIENS||NOUN||Masc,Sing,Acc|g,p,v
horilliers|horilliers|oreillier3|AURICULA||NOUN||Masc,Plur,Nom|g,p,v
hornemens|hornemens|ornement|ORNARE||NOUN||Masc,Plur,Nom|g,p,v
hornement|hornement|ornement|ORNARE||NOUN||Masc,Sing,Acc|g,p,v
hors|hors|hors|FORAS||ADV||Loc|g,p,v
hosast|hosast|oser|AUSARE||VERB||Fin,Sub,Imp,Intr,3,Sing|g,p,v
hosiaus|hosiaus|oisel|AUCELLUS||NOUN||Masc,Plur,Acc|g,p,v
hosieis|hosieis|oisel|AUCELLUS||NOUN||Masc,Plur,Nom|g,p,v
hostel|hostel|ostel|HOSPITALIS||NOUN||Masc,Sing,Acc|g,p,v
hoster|hoster|oster2|OBSTARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
hot|hot|avoir|HABERE||VERB|auxTens|Fin,Ind,Past,3,Sing,MWEs|g,p,v
hot|hot1|avoir|HABERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
hotouse|hotouse|hontos|*HAUNIþA||ADJ||Fem,Sing|g,p,v
hotroia|hotroia|otroiier|*AUCTORIZARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
houtraje|houtraje|outrage|ULTRA||NOUN||Masc,Sing,Acc|g,p,v
hovererais|hovererais|ovrer|OPERARI||VERB||Fin,Ind,Fut,Intr,2,Sing|g,p,v
hovree|hovree|ovrer|OPERARI||VERB|compTens|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
hovree|hovree1|ovrer|OPERARI||VERB|Adj|Ind,Part,Past,Sing,Fem|g,p,v
hovrer|hovrer|ovrer|OPERARI||VERB||Ind,Inf,Pres,Act,Intr|g,p,v
hovrir|hovrir|ovrir|APERIRE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
hovrés|hovrés|ovrer|OPERARI||VERB|compPass|Ind,Part,Past,Plur,Masc,MWEs|g,p,v
hovrés|hovrés2|ovrer|OPERARI||VERB|Adj|Ind,Part,Past,Sing,Masc|g,p,v
hovréz|hovréz|ovrer|OPERARI||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
hoï|hoï|öir|AUDIRE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
hoï|hoï1|öir|AUDIRE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
hoïnt|hoïnt|oindre|UNGUERE||VERB|compTens|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
hoïrent|hoïrent|öir|AUDIRE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|g,p,v
hoïsi|hoïsi|issir|EXIRE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
hoïsir|hoïsir|issir|EXIRE||VERB||Ind,Inf,Pres,Intr|g,p,v
hui|hui|ui|HODIE||ADV||Tim|g,p,v
huimés|huimés|ui|HODIE||ADV||Tim|g,p,v
i|i|i2|HIC||PRON|||g,p,v
i|i1|il|ILLE||PRON||Prs,3,Masc,Plur,Acc|g,p,v
ideus|ideus|hisdos|||ADJ||Masc,Sing,Nom|g,p,v
il|il|il|ILLE||PRON||Prs,3,Masc,Sing,Nom|g,p,v
il|il1|il|ILLE||PRON||Prs,3,Masc,Plur,Nom|g,p,v
il|il2|il|ILLE||PRON||Prs,3,Neut,Sing,Nom|g,p,v
imaje|imaje|image|IMAGO||NOUN||Fem,Sing|g,p,v
inde|inde|Inde|||PROPN||Fem,Sing|g,p,v
inde|inde1|inde|INDICUM||ADJ||Fem,Sing|g,p,v
irais|irais|aler (GDC)|AMBULARE||VERB||Fin,Ind,Fut,Intr,2,Sing|g,p,v
ire|ire|ire|IRA||NOUN||Fem,Sing|g,p,v
iroie|iroie|aler (GDC)|AMBULARE||VERB||Fin,Cnd,Pres,Intr,1,Sing|g,p,v
iront|iront|aler (GDC)|AMBULARE||VERB||Fin,Ind,Fut,Intr,3,Plur|g,p,v
iscrit|iscrit|escrit|SCRIBERE||NOUN||Masc,Sing,Acc|g,p,v
isi|isi|ici|HIC||ADV||Loc|g,p,v
isle|isle|isle|INSULA||NOUN||Fem,Sing|g,p,v
istra|istra|issir|EXIRE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
ja|ja|ja|JAM||ADV|||g,p,v
jaans|jaans|jaiant|GIGAS||NOUN||Masc,Plur,Acc|g,p,v
jaconice|jaconice|Jaconice|||PROPN||Fem,Sing|g,p,v
jamés|jamés|ja|JAM||ADV||Tim|g,p,v
jason|jason|Jason|||PROPN||Masc,Sing,Nom|g,p,v
jason|jason1|Jason|||PROPN||Masc,Sing,Acc|g,p,v
je|je|je|EGO||PRON||Prs,1,Sing,Nom|g,p,v
jeter|jeter|jeter|JACTARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
jeu|jeu|jeu|JOCUS||NOUN||Masc,Plur,Acc|g,p,v
joiant|joiant|joir|GAUDERE||VERB|Adj|Ind,Part,Pres|g,p,v
joiant|joiant1|joiant|GAUDERE||ADJ||Masc,Sing,Nom|g,p,v
joie|joie|joie|GAUDIUM||NOUN||Fem,Sing|g,p,v
joieus|joieus|joios|GAUDIUM||ADJ||Masc,Sing,Nom|g,p,v
joir|joir|jöir|GAUDERE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
jor|jor|jor|DIURNUM||NOUN||Masc,Sing,Acc|g,p,v
jor|jor1|jor|DIURNUM||NOUN||Masc,Sing,Nom|g,p,v
jornés|jornés1|jornee|DIURNUM||NOUN||Fem,Plur|g,p,v
jors|jors|jor|DIURNUM||NOUN||Masc,Plur,Acc|g,p,v
jour|jour|jor|DIURNUM||NOUN||Masc,Sing,Acc|g,p,v
jupiter|jupiter|Jupiter|||PROPN||Masc,Sing,Acc|g,p,v
jur|jur|jurer|JURARE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|g,p,v
jurerai|jurerai|jurer|JURARE||VERB||Fin,Ind,Fut,Act,Trans,1,Sing|g,p,v
jurerés|jurerés|jurer|JURARE||VERB||Fin,Ind,Fut,Act,Trans,2,Plur|g,p,v
jusq_à|jusq_à|jusque|USQUE||ADP|Adp|MWEs|g,p,v
jusqe|jusqe|jusque|USQUE||ADP|||g,p,v
jusqe_en|jusqe_en|jusque|USQUE||ADP|Adp|MWEs|g,p,v
jusque_au|jusque_au|jusque|USQUE||ADP|Adp|MWEs|g,p,v
l_en|l_en|on|HOMO||PRON||Prs,3,Sing,Nom|g,p,v
la|la|le|ILLE||DET||ArtDef,Fem,Sing|g,p,v
la|la1|le|ILLE||PRON||Prs,3,Fem,Sing,Acc|g,p,v
laborés|laborés|laborer|LABORARE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
laborés|laborés1|laborer|LABORARE||VERB||Ind,Part,Past,Plur,Fem|g,p,v
laisse|laisse|laissier|LAXARE||VERB||Fin,Ind,Pres,Intr,3,Sing|g,p,v
laisserais|laisserais|laissier|LAXARE||VERB||Fin,Ind,Fut,Act,Trans,2,Sing|g,p,v
lait|lait|lait2|*LAIþ||ADJ||Masc,Sing,Nom|g,p,v
lance|lance|lance|LANCEA||NOUN||Fem,Sing|g,p,v
laomedon|laomedon|Laomedon|||PROPN||Masc,Sing,Nom|g,p,v
laomedon|laomedon1|Laomedon|||PROPN||Masc,Sing,Acc|g,p,v
large|large|large|LARGUS||ADJ||Masc,Sing,Nom|g,p,v
las|las|las|LASSUS||INTJ|||g,p,v
lava|lava|laver|LAVARE||VERB||Fin,Ind,Past,Rfl,3,Sing|g,p,v
lavés|lavés|laver|LAVARE||VERB|compPass|Ind,Part,Past,Sing,Masc,MWEs|g,p,v
laësse|laësse|lëece|LAETITIA||NOUN||Fem,Sing|g,p,v
le|le|le|ILLE||DET||ArtDef,Masc,Sing|g,p,v
le|le1|le|ILLE||DET||ArtDef,Masc,Plur|g,p,v
le|le4|le|ILLE||PRON||Prs,3,Masc,Sing,Acc|g,p,v
le|le5|le|ILLE||PRON||Prs,3,Masc,Plur,Acc|g,p,v
le|le6|le|ILLE||PRON||Prs,3,Neut,Sing,Acc|g,p,v
le_qel|le_qel|quel1|QUALIS||PRON||Int,Masc,Sing,Nom|g,p,v
le_qels|le_qels|quel1|QUALIS||PRON||Int,Masc,Plur,Nom|g,p,v
le_qels|le_qels1|quel1|QUALIS||PRON||Int,Masc,Sing,Nom|g,p,v
legierement|legierement|legierement|*LEVIARIUS||ADV||Man|g,p,v
legieres|legieres|legier2|*LEVIARIUS||ADJ||Fem,Plur|g,p,v
lenciaus|lenciaus|linçuel|LINTEOLUM||NOUN||Masc,Plur,Nom|g,p,v
lermes|lermes|larme|LACRIMA||NOUN||Fem,Plur|g,p,v
les|les|le|ILLE||DET||ArtDef,Masc,Plur|g,p,v
les|les1|le|ILLE||DET||ArtDef,Fem,Plur|g,p,v
les|les4|le|ILLE||PRON||Prs,3,Masc,Plur,Acc|g,p,v
les|les5|le|ILLE||PRON||Prs,3,Fem,Plur,Acc|g,p,v
les|les6|le|ILLE||PRON||Prs,3,Masc,Sing,Acc|g,p,v
les|les7|le|ILLE||PRON||Prs,3,Neut,Sing,Acc|g,p,v
les_qels|les_qels|quel1|QUALIS||PRON||Int,Masc,Plur,Nom|g,p,v
letres|letres|letre|LITTERA||NOUN||Fem,Plur|g,p,v
leu|leu|lieu|LOCUS||NOUN||Masc,Sing,Acc|g,p,v
leugier|leugier|legier2|*LEVIARIUS||ADJ||Masc,Sing,Acc|g,p,v
leva|leva|lever|LEVARE||VERB||Fin,Ind,Past,Rfl,3,Sing|g,p,v
levee|levee|lever|LEVARE||VERB|compPass|Ind,Part,Past,Sing,Fem,MWEs|g,p,v
levees|levees|lever|LEVARE||VERB|compPass|Ind,Part,Past,Plur,Fem,MWEs|g,p,v
lever|lever|lever|LEVARE||VERB||Ind,Inf,Pres,Intr|g,p,v
levriers|levriers|levrier|LEPUS||NOUN||Masc,Plur,Acc|g,p,v
li|li|le|ILLE||DET||ArtDef,Masc,Sing|g,p,v
li|li2|li|ILLE||PRON||Prs,3,Masc,Sing,Acc|g,p,v
li|li3|li|ILLE||PRON||Prs,3,Fem,Sing,Acc|g,p,v
li|li4|li|ILLE||PRON||Prs,3,Masc,Plur,Acc|g,p,v
lierai|lierai|lire1|LEGERE||VERB||Fin,Ind,Fut,Act,Trans,2,Sing|g,p,v
lieva|lieva|lever|LEVARE||VERB||Fin,Ind,Past,Rfl,3,Sing|g,p,v
lieve|lieve|lieue|LEUCA||NOUN||Fem,Sing|g,p,v
lieverent|lieverent|lever|LEVARE||VERB||Fin,Ind,Past,Intr,3,Plur|g,p,v
liez|liez|lié1|LAETUS||ADJ||Masc,Sing,Nom|g,p,v
lignaje|lignaje|lignage|LINEA||NOUN||Masc,Sing,Acc|g,p,v
lis|lis|lit|LECTUS||NOUN||Masc,Plur,Acc|g,p,v
lison|lison|lire1|LEGERE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|g,p,v
list|list|lire1|LEGERE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
lit|lit|lit|LECTUS||NOUN||Masc,Sing,Nom|g,p,v
lit|lit1|lit|LECTUS||NOUN||Masc,Sing,Acc|g,p,v
lli|lli|il|ILLE||PRON||Prs,3,Sing,Acc|g,p,v
loi|loi|loi3|LEX||NOUN||Fem,Sing|g,p,v
loial|loial|lëal|LEGALIS||ADJ||Fem,Sing|g,p,v
loiaument|loiaument|lëalment|LEGALIS||ADV||Man|g,p,v
loiauté|loiauté|lëauté|LEGALIS||NOUN||Fem,Sing|g,p,v
loisir|loisir|loisir2|LICERE||NOUN||Masc,Sing,Acc|g,p,v
longuement|longuement|longement|LONGUS||ADV|||g,p,v
lor|lor1|lor3|ILLE||DET||Poss,Masc,Sing,Acc|g,p,v
lor|lor2|lor3|ILLE||DET||Poss,Fem,Sing|g,p,v
lor|lor3|lors|HORA||ADV|||g,p,v
lor|lor4|lor2|ILLE||PRON||Prs,3,Plur,Acc|g,p,v
lor|lor5|lor3|ILLE||DET||Poss,Fem,Plur|g,p,v
lor|lor6|lor3|ILLE||DET||Poss,Masc,Plur,Acc|g,p,v
lors|lors|lor3|ILLE||DET||Poss,Masc,Plur,Acc|g,p,v
lors|lors1|lors|HORA||ADV|||g,p,v
lou|lou|löer1|LAUDARE||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|g,p,v
loulté|loulté|lëauté|LEGALIS||NOUN||Fem,Sing|g,p,v
lu|lu|le|ILLE||DET||ArtDef,Masc,Sing|g,p,v
lui|lui|lui|ILLE||PRON||Prs,3,Sing,Acc|g,p,v
luisant|luisant|luisir|LUCERE||VERB|Adj|Ind,Part,Pres|g,p,v
luminaire|luminaire|lulinaire|LUMINARE2||NOUN||Fem,Sing|g,p,v
lune|lune|lune|LUNA||NOUN||Fem,Sing|g,p,v
là_où|là_où|là|ILLAC||ADV|Adv|Loc,MWEs|g,p,v
lïa|lïa|liier3|LIGARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
l’|l’|le|ILLE||DET||ArtDef,Masc,Sing|g,p,v
l’|l’1|le|ILLE||DET||ArtDef,Fem,Sing|g,p,v
l’|l’4|le|ILLE||PRON||Prs,3,Fem,Sing,Acc|g,p,v
l’|l’5|le|ILLE||PRON||Prs,3,Masc,Sing,Acc|g,p,v
l’|l’6|le|ILLE||PRON||Prs,3,Neut,Sing,Acc|g,p,v
ma|ma|mon1|MEUS||DET||Poss,Fem,Sing|g,p,v
maestresse|maestresse|maistresse|MAGISTER||NOUN||Fem,Sing|g,p,v
mailles|mailles|maille|MACULA||NOUN||Fem,Plur|g,p,v
mailloit|mailloit|maillier1|MALLEUS||VERB||Fin,Ind,Imp,Act,Trans,3,Sing|g,p,v
maillés|maillés|maillier1|MALLEUS||VERB||Ind,Part,Past,Sing,Masc|g,p,v
main|main|main2|MANUS||NOUN||Fem,Sing|g,p,v
mainee|mainee|maisniee|MANSIO||NOUN||Fem,Sing|g,p,v
mainere|mainere|maniere|MANUARIUS||NOUN||Fem,Sing|g,p,v
mainiere|mainiere|maniere|MANUARIUS||NOUN||Fem,Sing|g,p,v
mains|mains|main2|MANUS||NOUN||Fem,Plur|g,p,v
mains|mains1|maint|*MANIGIþô-||DET||Ind,Masc,Plur,Acc|g,p,v
maint|maint|maint|*MANIGIþô-||DET||Ind,Masc,Plur,Nom|g,p,v
maint|maint1|maint|*MANIGIþô-||DET||Ind,Masc,Plur,Acc|g,p,v
maintenant|maintenant|maintenant|MANU TENERE||ADV||Tim|g,p,v
maintes|maintes|maint|*MANIGIþô-||DET||Ind,Masc,Plur,Nom|g,p,v
maintes|maintes1|maint|*MANIGIþô-||DET||Ind,Masc,Plur,Acc|g,p,v
maintes|maintes3|maint|*MANIGIþô-||DET||Ind,Fem,Plur|g,p,v
maison|maison|maison|MANSIO||NOUN||Fem,Sing|g,p,v
maistre|maistre|maistre2|MAGISTER||ADJ||Masc,Sing,Acc|g,p,v
mal|mal|mal1|MALUS||NOUN||Masc,Sing,Nom|g,p,v
male|male|mal1|MALUS||ADJ||Fem,Sing|g,p,v
manda|manda|mander|MANDARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
mande|mande|mander|MANDARE||VERB||Fin,Ind,Pres,Intr,3,Sing|g,p,v
mandement|mandement|mandement|MANDARE||NOUN||Masc,Sing,Acc|g,p,v
mander|mander|mander|MANDARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
mandrai|mandrai|mander|MANDARE||VERB||Fin,Ind,Fut,Act,Trans,1,Sing|g,p,v
mangerent|mangerent|mangier|MANDUCARE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|g,p,v
mangier|mangier|mangier|MANDUCARE||VERB|Noun|Ind,Inf,Pres|g,p,v
maniere|maniere|maniere|MANUARIUS||NOUN||Fem,Sing|g,p,v
manjuerent|manjuerent|mangier|MANDUCARE||VERB||Fin,Ind,Past,Act,Trans,3,Plur|g,p,v
mantel|mantel|mantel|MANTUS||NOUN||Masc,Sing,Nom|g,p,v
mantel|mantel1|mantel|MANTUS||NOUN||Masc,Sing,Acc|g,p,v
marine|marine|marine|MARINUS||NOUN||Fem,Sing|g,p,v
mars|mars|Mars|||PROPN||Masc,Sing,Nom|g,p,v
matire|matire|matiere|MATERIA||NOUN||Fem,Sing|g,p,v
mau|mau|mal1|MALUS||NOUN||Masc,Sing,Nom|g,p,v
mau|mau1|mal1|MALUS||NOUN||Masc,Sing,Acc|g,p,v
mauz|mauz|mal1|MALUS||NOUN||Masc,Sing,Nom|g,p,v
me|me|moi|ME||PRON||Prs,1,Sing,Acc|g,p,v
medea|medea|Medée|||NOUN||Fem,Sing|g,p,v
meillor|meillor|meillor|MELIOR||ADJ|Noun|Neut,Sing,Acc,Cmp|g,p,v
meillor|meillor1|meillor|MELIOR||ADJ|Noun|Masc,Sing,Acc|g,p,v
mena|mena|mener|MINARE||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
menast|menast|mener|MINARE||VERB||Fin,Sub,Imp,Act,Trans,3,Sing|g,p,v
mener|mener|mener|MINARE||VERB||Ind,Inf,Pres,Act,Trans|g,p,v
menti|menti|mentir|MENTIRI||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
mentir|mentir|mentir|MENTIRI||VERB||Ind,Inf,Pres,Intr|g,p,v
menuement|menuement|menuement|MINUTUS||ADV||Man|g,p,v
mer|mer|mer|MARE||NOUN||Fem,Sing|g,p,v
merchant|merchant|marchëant|MERCATUS||NOUN||Masc,Plur,Acc|g,p,v
merci|merci|mercïer|MERCES||VERB||Fin,Ind,Pres,Act,Trans,1,Sing|g,p,v
merci|merci1|merci|MERCES||NOUN||Fem,Sing|g,p,v
mersia|mersia|mercïer|MERCES||VERB||Fin,Ind,Past,Act,Trans,3,Sing|g,p,v
merveilles|merveilles|merveille|MIRABILIA||NOUN||Fem,Plur|g,p,v
mervoille|mervoille|merveille|MIRABILIA||NOUN||Fem,Sing|g,p,v
mervoille|mervoille1|merveille|MIRABILIA||NOUN|Adv|Fem,Sing|g,p,v
mervoille|mervoille2|merveillier|MIRABILIA||VERB||Fin,Ind,Pres,Rfl,3,Sing|g,p,v
mervoilles|mervoilles|merveille|MIRABILIA||NOUN||Fem,Plur|g,p,v
mervoilles|mervoilles1|merveille|MIRABILIA||NOUN|Adv|Fem,Plur|g,p,v
mervoilleus|mervoilleus|merveillos|MIRABILIA||ADJ||Masc,Sing,Nom|g,p,v
mervoilleus|mervoilleus1|merveillos|MIRABILIA||ADJ||Masc,Sing,Acc|g,p,v
mervoilleus|mervoilleus2|merveillos|MIRABILIA||ADJ||Masc,Plur,Acc|g,p,v
mervoilleuse|mervoilleuse|merveillos|MIRABILIA||ADJ||Fem,Sing|g,p,v
mervoilleusement|mervoilleusement|merveillosement|MIRABILIA||ADV||Man|g,p,v
mervoilleuses|mervoilleuses|merveillos|MIRABILIA||ADJ||Fem,Plur|g,p,v
mes|mes|mais1|MAGIS2||CCONJ|||g,p,v
mes|mes2|mon1|MEUS||DET||Poss,Masc,Plur,Acc|g,p,v
mesaje|mesaje|message2|MITTERE||NOUN||Masc,Sing,Nom|g,p,v
mesaje|mesaje1|message2|MITTERE||NOUN||Masc,Sing,Acc|g,p,v
mesaverroit|mesaverroit|mesavenir|ADVENIRE||VERB||Fin,Cnd,Pres,Intr,3,Sing|g,p,v
mesavint|mesavint|mesavenir|ADVENIRE||VERB||Fin,Ind,Past,Intr,3,Sing|g,p,v
meslé|meslé|mesler|MISCULARE||VERB||Ind,Part,Past,Sing,Masc|g,p,v
mestier|mestier|mestier|MINISTERIUM||NOUN||Masc,Sing,Nom|g,p,v
mestier|mestier1|mestier|MINISTERIUM||NOUN||Masc,Sing,Acc|g,p,v
mesure|mesure|mesure|MENSURA||NOUN||Fem,Sing|g,p,v
met|met|metre2|MITTERE||VERB||Fin,Imp,Pres,Rfl,2,Sing|g,p,v
