.|.
##|##
«|«
sire|sire
,|,
ce|ce
dist|dist
quaqopedie|quaqopedie
,|,
##|##
mout|mout
ai|ai
grant|grant
pene|pene
de|de
ma|ma
vie|vie
.|.
##|##
grant|grant
bien|bien
me|me
reporoit|reporoit
venir|venir
.|.
##|##
sire|sire
,|,
dites|dites
vestre|vestre
plaisir|plaisir
»|»
.|.
##|##
«|«
voire|voire
,|,
fet|fet
tecer|tecer
,|,
que|que
de|de
grant|grant
##|##
voi|voi
asçaper|asçaper
tel|tel
enfaint|enfaint
.|.
##|##
entre|entre
vos|vos
et|et
vestre|vestre
seignor|seignor
##|##
nos|nos
cuidés|cuidés
metre|metre
a|a
honor|honor
»|»
.|.
##|##
«|«
sire|sire
,|,
ce|ce
dit|dit
quaqopedie|quaqopedie
,|,
##|##
ge•l|ge•l
voudroie|voudroie
,|,
qui|qui
que|que
le|le
die|die
»|»
.|.
##|##
quaqopedie|quaqopedie
fu|fu
vestuz|vestuz
,|,
##|##
a|a
son|son
seignor|seignor
est|est
venuz|venuz
,|,
##|##
andui|andui
s’|s’
en|en
vont|vont
a|a
lor|lor
ostel|ostel
##|##
et|et
parleront|parleront
et|et
d’|d’
un|un
et|et
del’|del’
.|.
##|##
en|en
lor|lor
liz|liz
se|se
son|son
reposé|reposé
,|,
##|##
poi|poi
ont|ont
dormi|dormi
et|et
mout|mout
parlé|parlé
.|.
##|##
tant|tant
ont|ont
parlé|parlé
que|que
il|il
ajorne|ajorne
##|##
et|et
quaqopedie|quaqopedie
s’|s’
atorne|atorne
,|,
##|##
la|la
ssele|ssele
mist|mist
al|al
palefroi|palefroi
##|##
et|et
le|le
buen|buen
anel|anel
en|en
son|son
doi|doi
.|.
##|##
quant|quant
il|il
ot|ot
aparellié|aparellié
,|,
##|##
si|si
prist|prist
de|de
son|son
seignor|seignor
congié|congié
;|;
##|##
quant|quant
ot|ot
pris|pris
congié|congié
,|,
si|si
s’|s’
en|en
vait|vait
,|,
##|##
a|a
son|son
ostel|ostel
tot|tot
sol|sol
le|le
lait|lait
.|.
##|##
tant|tant
a|a
chavauché|chavauché
et|et
alé|alé
##|##
que|que
a|a
filipoble|filipoble
la|la
cité|cité
##|##
est|est
en|en
meins|meins
de|de
.|.
vii|vii
.|.
jor|jor
venuz|venuz
.|.
##|##
avant|avant
que|que
il|il
fust|fust
desenduz|desenduz
##|##
en|en
mi|mi
la|la
rue|rue
encontra|encontra
##|##
un|un
jovencel|jovencel
,|,
si•l|si•l
salua|salua
;|;
##|##
et|et
puis|puis
,|,
quant|quant
il|il
l’|l’
ot|ot
salué|salué
,|,
##|##
bellement|bellement
li|li
ot|ot
demandé|demandé
:|:
##|##
«|«
amis|amis
,|,
sés|sés
me|me
tu|tu
dire|dire
voir|voir
##|##
liquel|liquel
est|est
plus|plus
riche|riche
d’|d’
avoir|avoir
##|##
de|de
toz|toz
le|le
borzois|borzois
que|que
ci|ci
sont|sont
?|?
»|»
.|.
##|##
et|et
li|li
iovencel|iovencel
li|li
respont|respont
:|:
##|##
«|«
sire|sire
,|,
toz|toz
cels|cels
que|que
vos|vos
veéz|veéz
##|##
sont|sont
riche|riche
,|,
d’|d’
