mult|mult
gent|gent
conpaignie|conpaignie
.|.
et|et
puis|puis
li|li
encharga|encharga
son|son
mesaje|mesaje
tel_com|tel_com
vos|vos
l’|l’
orois|orois
avant|avant
conter|conter
,|,
et|et
le|le
manda|manda
à|à
jason|jason
.|.
li|li
mesaje|mesaje
,|,
qe|qe
saje|saje
estoit|estoit
,|,
hot|hot
mult|mult
bien|bien
entendu|entendu
le|le
comandement|comandement
son|son
seignor|seignor
,|,
si|si
se|se
mist|mist
herraëment|herraëment
à_la|à_la
voie|voie
por|por
fornir|fornir
son|son
mesaje|mesaje
.|.
et|et
tant|tant
chevaucha|chevaucha
qe|qe
au|au
port|port
vint|vint
.|.
et|et
quant|quant
il|il
fu|fu
au|au
port|port
venus|venus
,|,
il|il
demanda|demanda
jason|jason
,|,
tantost|tantost
li|li
fu|fu
moustrés|moustrés
.|.
li|li
mesaje|mesaje
vint|vint
devant|devant
lui|lui
et|et
le|le
salua|salua
.|.
jason|jason
li|li
rendi|rendi
son|son
salu|salu
mult|mult
cortoisement|cortoisement
,|,
lor|lor
s’|s’
asistrent|asistrent
en|en
une|une
riche|riche
chouche|chouche
.|.
et|et
quant|quant
il|il
furent|furent
asis|asis
,|,
le|le
mesaje|mesaje
comensa|comensa
adonc|adonc
à|à
parler|parler
en|en
tel|tel
mainiere|mainiere
:|:
"|"|"|"
jason|jason
,|,
fist|fist
il|il
,|,
li|li
roi|roi
laomedon|laomedon
vos|vos
mande|mande
par|par
moi|moi
qi|qi
se|se
mervoille|mervoille
mult|mult
de|de
ce_qe|ce_qe
vos|vos
estes|estes
entrés|entrés
en|en
sa|sa
terre|terre
san|san
son|son
conjé|conjé
et|et
san|san
son|son
gré|gré
.|.
et|et
puis_qe|puis_qe
entrés|entrés
i|i
est|est
en|en
tel|tel
mainiere|mainiere
,|,
vos|vos
mande|mande
il|il
par|par
moi|moi
et|et
à|à
vos|vos
autres|autres
conpaignons|conpaignons
ausi_qe|ausi_qe
vos|vos
vos|vos
partois|partois
de|de
sa|sa
terre|terre
et|et
de|de
son|son
port|port
tot|tot
maintenant|maintenant
,|,
car|car
il|il
aime|aime
et|et
vuelt|vuelt
sa|sa
terre|terre
en|en
pais|pais
tenir|tenir
et|et
sanz|sanz
guerre|guerre
.|.
si|si
vos|vos
fais|fais
savoir|savoir
qe|qe
,|,
se|se
vos|vos
i|i
est|est
trovés|trovés
entre|entre
si|si
à|à
dui|dui
jors|jors
,|,
il|il
vos|vos
asaudra|asaudra
et|et
hocira|hocira
come|come
ses|ses
mortels|mortels
henemis|henemis
"|"|"|"
.|.
coment|coment
jason|jason
et|et
hercules|hercules
